measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,UTBE,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from
2127,Pasoh Forest Reserve,primary forest,999,2TEB,NA,2TEB,nodata,utbe,Rsoil_annual,NAC,1/1/1980,8,NA,9,NA,9,14.3,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Nakane ,1980,Comparative studies of cycling of soil organic carbon in three primeval moist forests. ,Luyssaert et al. 2007
2128,Pasoh Forest Reserve,primary forest,999,2TEB,NA,2TEB,nodata,utbe,R_het_annual,NAC,1/1/1980,8,NA,9,NA,9,7.29,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Nakane ,1980,Comparative studies of cycling of soil organic carbon in three primeval moist forests. ,Luyssaert et al. 2007
2129,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_stem_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,0.56,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2130,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_foliage_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,2.83,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2131,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_1_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,3.39,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2132,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_branch_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,0,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2133,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_woody_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,0.56,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2134,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_2_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,3.39,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2135,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_coarse root_C,172,NA,9,1/1/2002,8,1/1/2005,8,0.3,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2136,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_fine root_C,173,NA,9,1/1/2002,8,1/1/2005,8,1.95,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2137,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_root_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,2.25,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2138,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_1_C,174,NA,9,1/1/2002,8,1/1/2005,8,5.64,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2139,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_understory_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,1.45,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2140,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_2_C,174,NA,9,1/1/2002,8,1/1/2005,8,7.09,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2141,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_repro_C,NAC,NA,9,1/1/2002,8,1/1/2005,8,6.36,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2142,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_3_C,174,NA,9,1/1/2002,8,1/1/2005,8,13.45,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2143,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,not utbe,R_auto_annual,355,NA,9,1/1/2002,8,1/1/2005,8,24,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007
2144,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,ANPP_2_C,NAC,NA,9,1/1/1970,8,1/1/1972,8,10.76,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2145,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,NPP_1_C,NAC,NA,9,1/1/1970,8,1/1/1972,8,12,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2146,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,C_foliage,NAC,NA,9,1/1/1970,8,1/1/1972,8,12.25,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2147,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,C_ags,NAC,NA,9,1/1/1970,8,1/1/1972,8,83.11,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2148,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,C_ag,NAC,NA,9,1/1/1970,8,1/1/1972,8,111.73,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2149,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,C_biomass_total,NAC,NA,9,1/1/1970,8,1/1/1972,8,123.62,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2150,Kade,UM 30-50 yr Semi-deciduous secondary forest,50,2TDB,NA,2TDB,nodata,not utbe,C_root_total,NAC,NA,9,1/1/1970,8,1/1/1972,8,11.89,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Nye & Greenland ,1998,"NPP Tropical Forest: Kade, Ghana, 1957-1972.",Luyssaert et al. 2007
2151,Lumbubashi,NI,153,2TDB,NA,2TDB,nodata,not utbe,ANPP_2_C,NAC,1/1/2001,8,NA,9,NA,9,5.27,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Olson,2001,NPP Multi-Biome,Luyssaert et al. 2007
2152,Lumbubashi,NI,153,2TDB,NA,2TDB,nodata,not utbe,BNPP_root_C,NAC,1/1/2001,8,NA,9,NA,9,0.72,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Olson,2001,NPP Multi-Biome,Luyssaert et al. 2007
2153,Lumbubashi,NI,153,2TDB,NA,2TDB,nodata,not utbe,NPP_1_C,NAC,1/1/2001,8,NA,9,NA,9,5.99,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Olson,2001,NPP Multi-Biome,Luyssaert et al. 2007
2154,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,not utbe,NEE_annual,2,1/1/2001,8,NA,9,NA,9,-6,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2155,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,not utbe,NEE_annual,2,1/1/2002,8,NA,9,NA,9,-7.76,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2156,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,not utbe,NEE_annual,2,1/1/2003,8,NA,9,NA,9,-9.92,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2157,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,not utbe,Reco_annual,3,1/1/2001,8,NA,9,NA,9,34.38,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2158,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,not utbe,Reco_annual,3,1/1/2002,8,NA,9,NA,9,30.68,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2159,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,not utbe,Reco_annual,3,1/1/2003,8,NA,9,NA,9,28.25,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2160,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,not utbe,GPP_C_annual,1,1/1/2001,8,NA,9,NA,9,40.38,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2161,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,not utbe,GPP_C_annual,1,1/1/2002,8,NA,9,NA,9,38.44,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2162,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,not utbe,GPP_C_annual,1,1/1/2003,8,NA,9,NA,9,38.17,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2163,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_stem_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,0.5,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2164,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_foliage_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,2.6,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2165,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_1_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,3.1,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2166,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_branch_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,0,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2167,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_woody_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,0.5,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2168,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_2_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,3.1,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2169,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_coarse root_C,172,NA,9,1/1/2004,8,1/1/2006,8,1.98,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2170,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_fine root_C,173,NA,9,1/1/2004,8,1/1/2006,8,0.85,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2171,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,BNPP_root_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,2.83,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2172,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_1_C,174,NA,9,1/1/2004,8,1/1/2006,8,5.93,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2173,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_understory_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,3.75,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2174,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_2_C,174,NA,9,1/1/2004,8,1/1/2006,8,9.68,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2175,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,ANPP_repro_C,NAC,NA,9,1/1/2004,8,1/1/2006,8,6.4,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2176,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,not utbe,NPP_3_C,174,NA,9,1/1/2004,8,1/1/2006,8,16.08,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2177,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera ,CONU,plantation,not utbe,Rsoil_annual,287,1/1/2002,8,NA,9,NA,9,19.82,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2178,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera ,CONU,plantation,not utbe,Rsoil_annual,287,1/1/2003,8,NA,9,NA,9,18.52,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2179,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera ,CONU,plantation,not utbe,R_het_annual,286,1/1/2001,8,NA,9,NA,9,10.12,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2180,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera ,CONU,plantation,not utbe,R_het_annual,286,1/1/2002,8,NA,9,NA,9,10.08,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2181,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera ,CONU,plantation,not utbe,R_het_annual,286,1/1/2003,8,NA,9,NA,9,10.4,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007
2182,Maui 1,UM,999,2TEB,NA,2TEB,nodata,utbe,ANPP_2_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,4.735,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2183,Maui 1,UM,999,2TEB,NA,2TEB,nodata,utbe,BNPP_root_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,4.828,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2184,Maui 1,UM,999,2TEB,NA,2TEB,nodata,utbe,NPP_1_C,83,NA,9,1/1/1996,5,12/31/1997,5,9.563,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2185,Maui 2,UM,999,2TEB,NA,2TEB,nodata,utbe,ANPP_2_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,5.205,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2186,Maui 2,UM,999,2TEB,NA,2TEB,nodata,utbe,BNPP_root_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,4.529,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2187,Maui 2,UM,999,2TEB,NA,2TEB,nodata,utbe,NPP_1_C,83,NA,9,1/1/1996,5,12/31/1997,5,9.734,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2188,Maui 3,UM,999,2TEB,NA,2TEB,nodata,utbe,ANPP_2_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,4.83,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2189,Maui 3,UM,999,2TEB,NA,2TEB,nodata,utbe,BNPP_root_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,3.683,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2190,Maui 3,UM,999,2TEB,NA,2TEB,nodata,utbe,NPP_1_C,83,NA,9,1/1/1996,5,12/31/1997,5,8.513,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2191,Maui 4,UM,999,2TEB,NA,2TEB,nodata,utbe,ANPP_2_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,4.625,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2192,Maui 4,UM,999,2TEB,NA,2TEB,nodata,utbe,BNPP_root_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,3.783,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2193,Maui 4,UM,999,2TEB,NA,2TEB,nodata,utbe,NPP_1_C,83,NA,9,1/1/1996,5,12/31/1997,5,8.408,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2194,Maui 5,UM,999,2TEB,NA,2TEB,nodata,utbe,ANPP_2_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,3.655,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
2195,Maui 5,UM,999,2TEB,NA,2TEB,nodata,utbe,BNPP_root_C,NAC,NA,9,1/1/1996,5,12/31/1997,5,2.538,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,http://www.daac.ornl.gov,Schuur,2005,"NPP Tropical Forest: Maui, Hawaii, U.S.A., 1996-1997.",Luyssaert et al. 2007
