"","site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","coordinates.precision","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","continent","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","optional","WC_MAT","WC_MAP","WC_warmest","WC_coldest","climate.data.suspect"
"592",600,"Finland 1",NA,NA,NA,"NAC","Southwest Finland","Finland",60.52,23.85,"NAC","NI",NA,3.7,NA,NA,545,NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,249,"Europe","Palearctic","Dfb","Boreal coniferous forest",NA,"Esser_1997_weab","Esser_1997_weab","Esser et al 1997 obs_985,",1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,4.3125,691,16.2000007629395,-6.69999980926514,NA
"593",601,"Finland 2",NA,NA,NA,"NAC","Uusimaa","Finland",60.52,23.88,"NAC","NI",NA,3.7,NA,NA,545,NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,249,"Europe","Palearctic","Dfb","Boreal coniferous forest",NA,"Esser_1997_weab","Esser_1997_weab","Esser et al 1997 obs_983,",1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,4.3125,691,16.2000007629395,-6.69999980926514,NA
"594",602,"Firebreaks",NA,NA,NA,"NAC","Guanacaste","Costa Rica",10.8705,-85.5946,"decimal degrees to 4 digits","148",NA,26.8,NA,NA,1573,NA,"NAC","NAC","NAC","NAC","Entisol",NA,"NAC",NA,68,"North America","Neotropics","Aw","Tropical dry forest","1265","Cifuentes-Jara_2008_abae",NA,NA,NA,"Bonner_2013_amgc",NA,44,"5","1","41",NA,TRUE,25.8500003814697,1710,27.2999992370605,24.8999996185303,NA
"595",603,"Fireburn",NA,NA,NA,"NAC","Corozal","Belize",18.205,-88.188,"NAC","NAC",NA,NA,NA,NA,1700,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,250,"North America","Neotropics","Aw","Tropical moist forest","1316","Poorter_2015_decs",NA,NA,NA,NA,NA,0,"0",NA,"0",NA,TRUE,26.25,1416,27.8999996185303,23.7000007629395,NA
"596",604,"Flakaliden C",NA,NA,NA,"NAC","Vasterbotten","Sweden",64.12,19.45,"NAC","225",NA,2.98,NA,NA,562.75,NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,9,"Europe","Palearctic","Dfc","Boreal coniferous forest",NA,"Bascietto_2003_dots; Law_2002_ecoc; Linder_1998_nbff; Luyssaert_2007_cbob; Medlyn_2005_cboc; Olson_2001_nmgp; Valentini_2000_ratm; Yu_2014_hcdu","Linder_1998","CD Carbodata",1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,1.90416669845581,620,14.6999998092651,-9.5,NA
"597",605,"Flakaliden irrigated + fertilized",NA,NA,NA,"NAC","Vasterbotten","Sweden",64.12,19.45,"NAC","225",NA,3.15,NA,NA,551,NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,9,"Europe","Palearctic","Dfc","Boreal coniferous forest",NA,"Linder_1998_nbff","Linder_1998","CD Carbodata",1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,1.90416669845581,620,14.6999998092651,-9.5,NA
"598",606,"Tapajos km 67","FluxNet",NA,"Tapajos","Santarem","Para","Brazil",-2.85,-54.967,"NAC","NAC",NA,25.72,NA,NA,1882.25,NA,"clay","NAC","NAC","NAC","Oxisol","Soils are nutrient-poor clay oxisols with low organic content and cation exchange capacity","NAC",NA,251,"South America","Neotropics","Am","Tropical rainforest","67","Hutyra_2007_scot; Luyssaert_2007_cbob; Pyle_2008_docb; Rice_2004_cbav; Saleska_2003_ciaf",NA,"Ameriflux website",NA,NA,NA,155,"1","supersite","145",NA,TRUE,25.4249992370605,1875,26.2999992370605,24.7999992370605,NA
"599",607,"FLONA Tapajos Km 83","FluxNet",NA,NA,"Santarem","Para","Brazil",-3.0103,-54.5815,"NAC","NAC",NA,25,NA,NA,1673.5,NA,"clay","NAC","NAC","NAC","Oxisol","Soils are nutrient-poor clay oxisols with low organic content and cation exchange capacity","NAC",NA,252,"South America","Neotropics","Am","Tropical rainforest","66","Goulden_2015_fbsf; Luyssaert_2007_cbob; Miller_2004_bamm; Saleska_2003_ciaf","Miller_2004_bamm","Amiriflux website; Goulden et al 2004",NA,NA,NA,0,"0",NA,"0",NA,TRUE,25.8791675567627,1779,26.7999992370605,25.2000007629395,NA
"600",608,"Forest Research Institute P. caribaea plantation",NA,NA,NA,"Ibadan","Oyo","Nigeria",7.366667,3.916667,"NAC","NAC",NA,26.825002,19.5,NA,1330,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,253,"Africa","Afrotropics","Aw","Tropical rainforest","263","Egunjobi_1979_band",NA,NA,NA,"Anderson_2006_toba",NA,0,"0",NA,"0",NA,TRUE,27.0750007629395,1372,29.1000003814697,25.1000003814697,NA
"601",609,"Fort Dix Army Base Pine/Oak stand",NA,NA,NA,"NAC","New Jersey","United States of America",39.9712,-74.4346,"NAC","31",NA,NA,0.3,23.8,1123,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,140,"North America","Nearctic","Cfa","Temperate continental forest",NA,"Clark_2010_iiif","Clark_2010_iiif",NA,NA,"Baldocchi_2008_bott","Maria",0,"0",NA,"0",NA,TRUE,11.5041666030884,1153,23.2999992370605,-0.600000023841858,NA
"602",610,"Fortuna",NA,NA,NA,"NAC","Chiriqui","Panama",8.75,-82.25,"NAC","1200",NA,20,NA,NA,5545,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,254,"North America","Neotropics","Af","Tropical rainforest","1378","Adamek_2009_eeoe; Malhi_2011_taoe",NA,"Adamek_2009",NA,"Malhi_2011_taoe",NA,156,"1;2;3;4;5",NA,"146",NA,TRUE,20.4791660308838,2938,21.5,19.7000007629395,NA
"603",611,"France",NA,NA,NA,"NAC","Seien-et-Marne","France",48.4,2.7,"NAC","300",NA,10.2,NA,NA,697,NA,"sandy loam","NAC","NAC","NAC","NAC",NA,NA,NA,255,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Esser_1997_weab","Esser_1997_weab","Esser et al 1997 obs_1078,",1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,10.7124996185303,631,18.7000007629395,3.5,NA
"604",612,"Frazer old",NA,NA,NA,"NAC","Colorado","United States of America",39.9,-105.87,"NAC","2800",NA,2.9,NA,NA,740,NA,"clay loam","NAC","NAC","NAC","NAC",NA,NA,NA,256,"North America","Nearctic","Dfc","Temperate mountain system",NA,"Collalti_2019_inpt; Murty_1996_dfpi; Ryan_1991_asmf; Ryan_1992_mras","Murty_1996_dfpi",NA,1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,1.73749995231628,503,12.6000003814697,-7.40000009536743,NA
"605",613,"Frazer young",NA,NA,NA,"NAC","Colorado","United States of America",39.9,-105.87,"NAC","2800",NA,2.9,NA,NA,740,NA,"clay loam","NAC","NAC","NAC","NAC",NA,NA,NA,256,"North America","Nearctic","Dfc","Temperate mountain system",NA,"Murty_1996_dfpi; Ryan_1991_asmf; Ryan_1992_mras","Murty_1996_dfpi",NA,1,"Luyssaert_2007_cbob","Maria",0,"0",NA,"0",NA,TRUE,1.73749995231628,503,12.6000003814697,-7.40000009536743,NA
"606",614,"Fremont cottonwood stand",NA,NA,NA,"NAC","California","United States of America",38.67,-121.95,"NAC","3.5",NA,15.8,NA,NA,463,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,257,"North America","Nearctic","Csa","Subtropical dry forest",NA,"Yu_2014_hcdu",NA,NA,NA,"Yu_2014_hcdu","Maria",0,"0",NA,"0",NA,TRUE,16.3875007629395,505,24.7000007629395,7.69999980926514,NA
"607",615,"French Creek State Park, Mount Pleasure",NA,NA,NA,"NAC","Pennsylvania","United States of America",40.196193,-75.781048,"NAC","NAC",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,258,"North America","Nearctic","Cfa","Temperate continental forest",NA,"McGarvey_2015_csio",NA,NA,NA,NA,"Maria",0,"0",NA,"0",NA,TRUE,10.5958337783813,1182,22.5,-2.09999990463257,NA
"608",616,"French Guiana",NA,NA,NA,"NAC","Guyane","French Guiana",4.75,-53,"NAC","NAC",NA,25.8,NA,NA,2757,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,259,"South America","Neotropics","Af","Tropical rainforest","214","Chave_2001_eobi",NA,NA,NA,"Keith_2009_rofb; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.6499996185303,2813,26.3999996185303,25,NA
"609",617,"FT1 Dudhatoli Abies",NA,NA,NA,"NAC","Uttaranchal","India",30.13,79.6,"NAC","2850",NA,16.3,1.2,20.8,1825,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,260,"Asia","IndoMalay","Dwb","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,13.4041662216187,1891,18.5,5.90000009536743,NA
"610",618,"FT10 Fatehpur",NA,NA,NA,"Dabrad","Deogaddi","India",29.8,78.65,"NAC","1000",NA,20.4,13.1,30.4,1757,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,20.6666660308838,1763,27.5,11.6999998092651,NA
"611",619,"FT11 Gumkhal",NA,NA,NA,"Duggada","Uttaranchal","India",29.78,78.63,"NAC","950",NA,20.4,6.65,32.06,1300,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,21.1041660308838,1781,28.1000003814697,12,NA
"612",620,"FT12 Laldhang Shorea",NA,NA,NA,"Bhabhar","Uttaranchal","India",29.78,78.63,"NAC","525",NA,20.4,11.2,35.2,2030,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,21.1041660308838,1781,28.1000003814697,12,NA
"613",621,"FT13 Banchuri-Sara",NA,NA,NA,"Kotdwar","Duggada","India",29.78,78.63,"NAC","1000",NA,20.4,12,38,950,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,21.1041660308838,1781,28.1000003814697,12,"max.temp"
"614",622,"FT14 Kalagarh",NA,NA,NA,"NAC","Uttar Pradesh","India",28.49,78.76,"NAC","405",NA,24.9,11,38,2080,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,262,"Asia","IndoMalay","Cwa","Tropical shrubland",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,24.8166675567627,920,32.9000015258789,14.3999996185303,NA
"615",623,"FT15 Nayar",NA,NA,NA,"Khoh,Henwal","Uttarakhand","India",29.576,79.104,"NAC","530",NA,22.9,10.6,38.9,2160,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,263,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,21.1041660308838,1759,27.7000007629395,12.3999996185303,"max.temp"
"616",624,"FT16 Between Srinagar and Rudraprayag",NA,NA,NA,"NAC","Uttaranchal","India",30.28,79.98,"NAC","595",NA,3.2,9.68,36.13,946,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,264,"Asia","IndoMalay","Dwb","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,-4.24583339691162,1055,4.19999980926514,-14.1000003814697,"MAT"
"617",625,"FT17 Laldhang",NA,NA,NA,"Sikaddi","Uttaranchal","India",30.28,79.98,"NAC","612",NA,20.4,12.2,42.5,1760,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,264,"Asia","IndoMalay","Dwb","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,-4.24583339691162,1055,4.19999980926514,-14.1000003814697,"MAT"
"618",626,"FT18 Kalalghati",NA,NA,NA,"Neelkanth","Uttaranchal","India",30.08,78.3,"NAC","740",NA,20.4,9,38,1549,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,265,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,22.8666667938232,1637,30.3999996185303,13.1999998092651,"max.temp"
"619",627,"FT19 Tarai and Bhabhar",NA,NA,NA,"NAC","Uttaranchal","India",29.3,79.56,"NAC","445",NA,20.1,12.1,36.8,2135,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,71,"Asia","IndoMalay","Cwa","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,22.4458332061768,2160,29.1000003814697,13.8000001907349,"max.temp"
"620",628,"FT2 Dudhatoli Quercus",NA,NA,NA,"NAC","Uttaranchal","India",30.13,79.6,"NAC","2450",NA,16.3,4,27.5,1475,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,260,"Asia","IndoMalay","Dwb","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,13.4041662216187,1891,18.5,5.90000009536743,"max.temp"
"621",629,"FT20 Rishikesh",NA,NA,NA,"Satpuli","Uttaranchal","India",29.82,78.8,"NAC","457.5",NA,17.9,12.5,38.5,1100,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,17.8958339691162,1786,24.2999992370605,9.30000019073486,"max.temp"
"622",630,"FT3 Binsar",NA,NA,NA,"Tarkeshwar","Uttaranchal","India",29.8,78.8,"NAC","2350",NA,17.9,5.7,26.4,1300,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,261,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,17.5125007629395,1863,23.7000007629395,9.19999980926514,NA
"623",631,"FT4 Thalisain",NA,NA,NA,"NAC","Uttaranchal","India",30.05,79.05,"NAC","1650",NA,17.9,11.2,32,1320,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,13.6625003814697,2028,19.5,5.69999980926514,"max.temp"
"624",632,"FT5 Chaurinkhal",NA,NA,NA,"Dudhatoli","Uttaranchal","India",30.1,78.96,"NAC","2750",NA,17.9,2.8,18.6,2350,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,16.716667175293,1583,23.1000003814697,8.19999980926514,NA
"625",633,"FT6 Jhandidhar",NA,NA,NA,"NAC","Uttaranchal","India",30.1,78.96,"NAC","2300",NA,17.9,5.5,25.5,1125,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,16.716667175293,1583,23.1000003814697,8.19999980926514,NA
"626",634,"FT7 Buvakhal",NA,NA,NA,"Khirshu","Uttaranchal","India",30.15,78.8,"NAC","1850",NA,17.9,6.8,28.7,1450,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwa","Subtropical mountain system",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,18.7666664123535,1339,25.6000003814697,9.89999961853027,NA
"627",635,"FT8 Pauri",NA,NA,NA,"NAC","Uttaranchal","India",30.25,78.78,"NAC","1700",NA,17.9,3.4,26.3,1400,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwb","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,20.3333339691162,1164,26.7999992370605,11.3999996185303,"min.temp"
"628",636,"FT9 Dudhatoli",NA,NA,NA,"Chaurinkhal","Devadanda","India",30.25,78.78,"NAC","1950",NA,17.9,3.2,28.7,1870,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,266,"Asia","IndoMalay","Cwb","Tropical moist forest",NA,"Sharma_2010_tdac",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,20.3333339691162,1164,26.7999992370605,11.3999996185303,"min.temp"
"629",637,"Fuchu",NA,NA,NA,"NAC","Hiroshima","Japan",34.4,132.516667,"NAC","NI","site name is 'Hiroshima' in Luyssaert",15,NA,NA,1544,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,267,"Asia","Palearctic","Cfa","Subtropical humid forest",NA,"Nakane_1983_eorr; Nakane_1986_cosc","Nakane_1983_eorr",NA,1,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",164,"1",NA,"154",NA,TRUE,15.3833332061768,1888,27.2000007629395,4.69999980926514,NA
"630",638,"Fuhai",NA,NA,NA,"Fuhai","Xinjiang","China",47.8,88.7,"NAC","NAC",NA,-3.9,NA,NA,774,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,268,"Asia","Palearctic","Dfc","Temperate mountain system",NA,"Luo_1996_ponp",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,-1.59583330154419,190,14.5,-18.2000007629395,"MAP"
"631",639,"Fujiyoshida forest meteorology research site",NA,NA,NA,"NAC","Yamanashi","Japan",35.45,138.77,"NAC","1030",NA,9.56,NA,NA,2054.6,NA,"loam","NAC","NAC","NAC","Entisol",NA,NA,NA,269,"Asia","Palearctic","Dfb","Temperate mountain system",NA,"Collalti_2019_inpt; Hirata_2008_sdoc",NA,"Saigusa et al 2008, asiaflux",NA,"Yu_2014_hcdu","Maria",165,"1",NA,"155",NA,TRUE,10.3000001907349,1646,21.7000007629395,-0.699999988079071,NA
"632",640,"Fukeshan",NA,NA,NA,"Mohe","Heilongjiang","China",52.7,122,"NAC","NAC",NA,-4.2,NA,NA,528,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,270,"Asia","Palearctic","Dwc","Boreal coniferous forest",NA,"Luo_1996_ponp",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,-4.36666631698608,454,17.6000003814697,-28.7999992370605,NA
"633",641,"Fumin",NA,NA,NA,"NAC","Yunnan","China",25.32,102.55,"NAC","2300",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,271,"Asia","Palearctic","Cwb","Subtropical mountain system",NA,"Dang_1994_sotb",NA,NA,NA,"Lin_2012_tvia","Maria",0,"0",NA,"0",NA,TRUE,12.9416666030884,923,17.7999992370605,6.40000009536743,NA
"634",642,"Fusong",NA,NA,NA,"NAC","Jilin","China",42.47,127.63,"NAC","NAC",NA,1.7,NA,NA,817,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,272,"Asia","Palearctic","Dwb","Temperate continental forest",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,2.64583325386047,721,19.3999996185303,-16.8999996185303,NA
"635",643,"Fuyun 1",NA,NA,NA,"NAC","Xinjiang","China",47,89.4,"NAC","NAC",NA,-2.6,NA,NA,582,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,273,"Asia","Palearctic","BSk","Temperate desert",NA,"Luo_1996_ponp",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,3.42916655540466,149,22.3999996185303,-19.6000003814697,"MAT"
"636",644,"Fuyun 2",NA,NA,NA,"NAC","Xinjiang","China",47.1,89.3,"NAC","NAC",NA,-3.4,NA,NA,625,NA,"NAC","NAC","NAC","NAC","NAC",NA,NA,NA,273,"Asia","Palearctic","Dfb","Temperate mountain system",NA,"Luo_1996_ponp",NA,"Liu_2014_htpa",NA,"Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,2.80000019073486,155,21,-18.2000007629395,"MAT"
"637",645,"Fyedorovskoye","FluxNet",NA,NA,"NAC","Tver","Russia",56.45,32.92,"NAC","NI",NA,4.55,NA,NA,714,NA,"loam","NAC","NAC","NAC","NAC",NA,NA,NA,274,"Europe","Palearctic","Dfb","Temperate continental forest",NA,"FLUXNET2015_2015_frf; Milyukova_2002_cboa; Schulze_1999_pofi","Schulze_1999_pofi","Luyssaert_2007_cbob; Keith_2009_rofb; Liu_2014_htpa",1,"Luyssaert_2007_cbob; Keith_2009_rofb; Liu_2014_htpa","Maria",0,"0",NA,"0",NA,TRUE,4.50833320617676,694,17,-7.59999990463257,NA
"638",647,"GBO-01_Grebo F.R. 1",NA,NA,NA,"NAC","River Gee","Liberia",5.39,-7.62,"NAC","171",NA,25.9,NA,NA,2350,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","227","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7333335876465,2210,27,24.2999992370605,NA
"639",648,"GBO-02_Grebo F.R. 2",NA,NA,NA,"NAC","River Gee","Liberia",5.4,-7.62,"NAC","172",NA,25.9,NA,NA,2350,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","229","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.75,2206,27,24.2999992370605,NA
"640",649,"GBO-03_Grebo F.R. 3",NA,NA,NA,"NAC","River Gee","Liberia",5.39,-7.62,"NAC","175",NA,25.8,NA,NA,2353,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","225","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7333335876465,2210,27,24.2999992370605,NA
"641",650,"GBO-04_Grebo F.R. 4",NA,NA,NA,"NAC","River Gee","Liberia",5.4,-7.61,"NAC","175",NA,25.9,NA,NA,2329,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","231","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7583332061768,2199,27,24.2999992370605,NA
"642",651,"GBO-08_Grebo F.R. 8",NA,NA,NA,"NAC","River Gee","Liberia",5.39,-7.62,"NAC","174",NA,25.8,NA,NA,2353,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","226","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7333335876465,2210,27,24.2999992370605,NA
"643",652,"GBO-10_Grebo F.R. 10",NA,NA,NA,"NAC","River Gee","Liberia",5.4,-7.59,"NAC","175",NA,25.8,NA,NA,2324,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","230","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7250003814697,2174,27,24.2000007629395,NA
"644",653,"GBO-11_Grebo F.R. 11",NA,NA,NA,"NAC","River Gee","Liberia",5.39,-7.59,"NAC","175",NA,25.8,NA,NA,2315,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","228","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7708339691162,2177,27,24.2999992370605,NA
"645",654,"GBO-13_Grebo F.R. 13",NA,NA,NA,"NAC","River Gee","Liberia",5.41,-7.63,"NAC","175",NA,25.9,NA,NA,2338,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","236","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.8041667938232,2199,27,24.3999996185303,NA
"646",655,"GBO-14_Grebo F.R. 14",NA,NA,NA,"NAC","River Gee","Liberia",5.41,-7.62,"NAC","175",NA,25.9,NA,NA,2338,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","233","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7916660308838,2193,27,24.2999992370605,NA
"647",656,"GBO-15_Grebo F.R. 15",NA,NA,NA,"NAC","River Gee","Liberia",5.41,-7.61,"NAC","175",NA,25.9,NA,NA,2329,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","234","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7999992370605,2182,27,24.2999992370605,NA
"648",657,"GBO-16_Grebo F.R. 16",NA,NA,NA,"NAC","River Gee","Liberia",5.4,-7.61,"NAC","175",NA,25.9,NA,NA,2319,NA,"NAC","NAC","NAC","NAC","NAC",NA,"NAC",NA,275,"Africa","Afrotropics","Am","Tropical rainforest","232","Lewis_2009_icsi",NA,NA,NA,"Lewis2009; Liu_2014_htpa",NA,0,"0",NA,"0",NA,TRUE,25.7583332061768,2199,27,24.2999992370605,NA
